IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1530;a43d0b54-a91e-40ba-b121-2e0f067201b6;Paskenta Fire ;Round Valley Rd and Paskenta Rd in Paskenta ;39.87983;-122.5415;15;100%;;Tehama;2018-01-09 12:31:00;2017-08-10;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2017/8/10/paskenta-fire/;N;
1531;4b885d8c-8951-46c5-a3d1-520cfd0ac964;Canyon Fire;Hwy 128 and Sage Canyon Rd near Lake Berryessa;38.49336;-122.2483;114;100%;;Napa;2018-01-09 12:35:00;2017-08-11;CAL FIRE Sonoma-Lake-Napa Unit ;;https://www.fire.ca.gov/incidents/2017/8/11/canyon-fire/;N;
1532;bae69034-3bf6-48c3-a642-d0242cf090f9;Nuevo Fire;Nuevo Road and Montgomery Road;33.797216;-117.124538;19;100%;;Riverside;2018-01-09 12:38:00;2017-08-13;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/8/13/nuevo-fire/;N;
1533;e6308517-0b7c-4efb-9369-b9aa3fe3ad14;Yankee Fire;Field Rd and Perimeter Rd at Training Area Yankee 6 in Camp Roberts;35.7908;-120.77485;775;100%;;San Luis Obispo;2018-01-09 12:36:00;2017-08-11;CAL FIRE San Luis Obispo/Department of Defense-Camp Roberts ;;https://www.fire.ca.gov/incidents/2017/8/11/yankee-fire/;N;
1534;f0dbf1f5-9f21-4d11-a432-d32f7f18c412;Ward Fire;Wards Fork south of Donomore Meadows near the Oregon border.;41.99279;-122.9401;41;100%;;Siskiyou;2019-07-01 13:07:40;2017-08-13;Rogue-River-Siskiyou National Forest;;https://www.fire.ca.gov/incidents/2017/8/13/ward-fire/;N;
1535;c57ff6c2-e5df-48c5-831c-1dbad73df5ef;Blaine Fire;Blaine Rd and Terrace Dr;33.98212;-117.30819;1,044;100%;;Riverside;2018-01-09 12:38:00;2017-08-13;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/8/13/blaine-fire/;N;
1536;8779fe43-665b-4643-a730-6344c44018c7;Coronado Fire;Merced Falls Rd and Coronado Rd in Lake McClure;37.62823;-120.30046;125;100%;;Mariposa;2018-01-09 12:40:00;2017-08-13;CAL FIRE Madera-Mariposa-Merced Unit ;;https://www.fire.ca.gov/incidents/2017/8/13/coronado-fire/;N;
1537;2995e2b3-f18d-44ec-952f-9f148b8354d9;Empire Fire;1 Mile South of Bridalveil Campground in Yosemite;37.644;-119.618;8,094;100%;;Mariposa;2018-01-09 12:16:00;2017-08-01;Yosemite National Forest;;https://www.fire.ca.gov/incidents/2017/8/1/empire-fire/;N;
1538;b02ec4f1-ac5c-4b22-b7fa-5834af16d807;South Fork Fire;off Wawona Rd, east of Wawona;37.538;-119.598;7,000;100%;;Mariposa;2018-01-09 12:39:00;2017-08-14;Yosemite National Park ;;https://www.fire.ca.gov/incidents/2017/8/14/south-fork-fire/;N;
1539;c3ad74dc-6842-463f-8808-05161a8ba570;Mias Fire;Misa Canyon Road and Bluff Street;33.95036;-116.88066;545;100%;;Riverside;2018-01-09 12:42:00;2017-08-14;CAL FIRE Riverside Unit;;https://www.fire.ca.gov/incidents/2017/8/14/mias-fire/;N;
1540;1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b;Corner Fire;HWY 299 just south of HWY 89 near Cassel;40.92602;-121.5935;17;100%;;Shasta;2018-01-09 12:42:00;2017-08-17;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2017/8/17/corner-fire/;N;
1541;a1b6ff5e-0533-408c-b02a-3061f60fb263;Hills Fire;Lambs Canyon Road and Gilman Springs Road, Community of Gilman Springs;33.87679;-117.00258;168;100%;;Riverside;2018-01-09 12:43:00;2017-08-19;CAL FIRE Riverside Unit;;https://www.fire.ca.gov/incidents/2017/8/19/hills-fire/;N;
1542;f31a117a-572a-4956-9797-ad08e3933bb7;Beale Fire;Chuck Yeager Road, Beale Air Force Base;39.1234;-121.32957;867;100%;;Yuba;2018-01-09 12:43:00;2017-08-20;Unified Command: CAL FIRE Nevada-Yuba-Placer Unit/Beale Air Force Base;;https://www.fire.ca.gov/incidents/2017/8/20/beale-fire/;N;
1543;5555d1d7-0bb4-4c66-81b6-e1113987f217;Chetco Fire;Chetco River corridor, in the Kalmiopsis Wilderness;42.29896;-123.95405;191,125;100%;;;2018-01-09 11:52:00;2017-07-12;Rogue River-Siskiyou National Forest;;https://www.fire.ca.gov/incidents/2017/7/12/chetco-fire/;N;
1544;3becdf3e-b110-41ab-86ce-645e041d296f;Toll Fire;Tollgate Creek and Oakland Camp Road, north of Quincy;39.9864;-120.89746;186;100%;;Plumas;2018-01-09 12:43:00;2017-08-20;Plumas National Forest;;https://www.fire.ca.gov/incidents/2017/8/20/toll-fire/;N;
1545;490ae25d-c3d8-4a90-9e75-0ad85e0f629f;Eclipse Complex;5 miles W of Happy Camp, CA;41.841;-123.474;78,698;100%;;Siskiyou;2018-01-09 12:43:00;2017-08-15;Klamath National Forest;;https://www.fire.ca.gov/incidents/2017/8/15/eclipse-complex/;N;
1546;345f6faa-9946-418e-8a60-d5cb9efb3af4;Indian Fire;North of Jordan Hot Springs;36.257;-118.296;2,295;100%;;Tulare;2018-01-09 12:17:00;2017-08-02;Inyo National Forest;;https://www.fire.ca.gov/incidents/2017/8/2/indian-fire/;N;
1547;2f1b8cff-f7d6-4459-866b-7c84bd531dcc;Eclipse Fire;Royal Willie Road and La Posta Road, Community of Campo;32.65003;-116.42907;200;100%;;San Diego;2018-01-09 12:43:00;2017-08-21;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/8/21/eclipse-fire/;N;
1548;687e2987-2306-477b-bbaf-0d5465eb1e7c;Young Fire;Siskiyou Wilderness, Six Rivers NF;41.853;-123.676;3,142;100%;;Siskiyou;2018-01-09 12:26:00;2017-08-07;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/8/7/young-fire/;N;
1549;3e005fd9-11a4-4145-a71f-8a4cf9a1341a;Parker 2 Fire;southwest of Cedarville;41.466;-120.321;7,697;100%;;Modoc;2018-01-09 12:18:00;2017-08-03;Modoc National Forest;;https://www.fire.ca.gov/incidents/2017/8/3/parker-2-fire/;N;
1550;89b5d4db-ce4e-43b9-8618-f89088d35ee1;Range Fire;Range Road and Cromwell Avenue, Camp Parks Dublin, National Guard Reserve Forces Training Center;37.72543;-121.90516;200;100%;;Alameda;2018-01-09 12:44:00;2017-08-22;California National Guard;;https://www.fire.ca.gov/incidents/2017/8/22/range-fire/;N;
1551;83d87ff0-be6c-46fa-ab96-b9845d5d4edc;Juniper Fire;off of Highway 198 west of Parsons Road, Coalinga;36.099681;-120.443545;31;100%;;Fresno;2018-01-09 12:44:00;2017-08-23;CAL FIRE / Fresno County Fire;;https://www.fire.ca.gov/incidents/2017/8/23/juniper-fire/;N;
1552;1f8d9fe1-e644-4f53-88ae-4418cc0b4451;Montezuma Fire;Montezuma Valley Rd., near the Community of Borrego Springs.;33.20988;-116.46989;62;100%;;San Diego;2018-01-09 12:44:00;2017-08-26;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/8/26/montezuma-fire/;N;
1553;bfc6b8e4-8021-44ca-8f92-58c724682ba1;Peg Fire;off Termo Grasshopper Rd., northwest of Ravendale;40.80968;-120.48641;157;100%;;Lassen;2018-01-09 12:44:00;2017-08-26;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2017/8/26/peg-fire/;N;
1554;becd0762-0e22-4c54-a1c5-3ecd3660dd70;Vestal Fire;Hwy 36 and Vestal Road, west of Red Bluff;40.29831;-122.70449;40;100%;;Tehama;2018-01-09 12:45:00;2017-08-26;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2017/8/26/vestal-fire/;N;
1555;90473f02-6572-4a9b-9451-1a18a4bee1ed;Flat Fire;Oak Flat Lane and Sales Creek Rd., 5 miles south of Tollhouse ;36.93332;-119.43376;111;100%;;Fresno;2018-01-09 12:45:00;2017-08-26;CAL FIRE / Fresno County Fire;;https://www.fire.ca.gov/incidents/2017/8/26/flat-fire/;N;
1556;399dba2c-02c1-4756-a76d-1198d0e838ed;Mines Fire;Mines Road and Crane Ridge Road, 8 miles S of Livermore;37.56181;-121.56425;44;100%;;Alameda;2018-01-09 12:45:00;2017-08-27;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/8/27/mines-fire/;N;
1557;d83bfb8a-f1e6-4213-b514-89fc16d2eb72;Bodega Fire;Bodega Ave and Nosecchi Rd., east of Petaluma;38.26294;-122.71998;18;100%;;Sonoma;2018-01-09 12:45:00;2017-08-27;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/8/27/bodega-fire/;N;
1558;78754c68-2800-4c5d-aff0-ab0b399ab5ce;Canyon Fire;Highway 74 and South Main Divide, 2 miles southwest of Lake Elsinore;33.6444;-117.3968;46;100%;;Riverside;2018-01-09 12:45:00;2017-08-27;CAL FIRE / USFS - Cleveland National Forest;;https://www.fire.ca.gov/incidents/2017/8/27/canyon-fire/;N;
1559;386b7562-fe70-490b-a92c-a3c21eece0c2;Hill Fire;Hwy 180 from Hills Valley to Ruth Hill;36.7279;-119.28241;69;100%;;Fresno;2018-01-09 12:46:00;2017-08-27;CAL FIRE / Fresno County Fire;;https://www.fire.ca.gov/incidents/2017/8/27/hill-fire/;N;
1560;18a2b3d6-d86e-4147-ab42-d45b8792e98a;Translator Fire;Tish Tang Road and Hostler, Hoopa;41.02705;-123.63721;40;100%;;Humboldt;2018-01-09 12:46:00;2017-08-28;Shasta Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/8/28/translator-fire/;N;
1561;f3c1f59e-b0d5-4c14-976f-ae6c583b2224;Sandra Fire;Butte Mountain road, 3 miles east of Jackson;38.34421;-120.72274;10;100%;;Amador;2018-01-09 12:46:00;2017-08-28;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/8/28/sandra-fire/;N;
1562;c8ebf0c1-e560-4e22-a946-129af8699dfb;Pier Fire;Highway 190, east of Springville;36.15356;-118.74103;36,556;100%;;Tulare;2018-01-09 12:47:00;2017-08-29;CAL FIRE Tulare Unit / USFS - Sequoia National Forest;;https://www.fire.ca.gov/incidents/2017/8/29/pier-fire/;N;
1563;f8cd3b44-ec6b-4338-9edc-ebd879a8aafc;Bradley Fire;Bradley Ridge, City of Dunsmuir ;41.222;-122.27499;54;100%;;Siskiyou;2018-01-09 12:46:00;2017-08-28;Shasta-Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/8/28/bradley-fire/;N;
1564;7c9253af-4c43-41bb-b1de-44af15e0d83e;Ponderosa Fire;Ponderosa way and Lumpkin road, 2 miles NW of Forbestown ;39.57701;-121.30209;4,016;100%;;Butte;2018-08-30 15:27:00;2017-08-29;CAL FIRE / Butte County Fire;;https://www.fire.ca.gov/incidents/2017/8/29/ponderosa-fire/;N;
1565;9989e07d-5125-472d-9601-0d7158b13073;Railroad Fire;Highway 41, south of Fish Camp;37.44663;-119.64622;12,407;100%;;Madera;2018-01-09 12:46:00;2017-08-29;USFS - Sierra National Forest;;https://www.fire.ca.gov/incidents/2017/8/29/railroad-fire/;N;
1566;b77ff66d-d8ee-49c9-bd0f-92a4350a095a;Mud Fire;Little Mud Flat, 18 miles northeast of Susanville ;40.43962;-120.22215;6,042;100%;;Lassen;2018-01-09 12:47:00;2017-08-29;Bureau of Land Mangement ;;https://www.fire.ca.gov/incidents/2017/8/29/mud-fire/;N;
1567;62b8a6af-700a-4c93-85d5-a9b85a30faf5;Owens Fire;off of Owens Rd and Hwy 97, northeast of Dorris ;41.99483;-121.90077;55;100%;;Siskiyou;2018-01-09 12:47:00;2017-08-29;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2017/8/29/owens-fire/;N;
1568;71ea2924-bc37-44f4-b454-47eff22e426c;Slinkard Fire;West of Hwy 395, north of Hwy 89, south of Topaz;38.655;-119.55425;8,925;100%;;Mono;2018-01-09 12:47:00;2017-08-29;Bureau of Land Management - Owens Valley District ;;https://www.fire.ca.gov/incidents/2017/8/29/slinkard-fire/;N;
1569;5e01dba8-3d59-41a6-ba60-d78d874eba42;4-4 Fire;4 miles east of Dorris Reservoir, east of Alturas;41.4844;-120.36659;28;100%;;Modoc;2018-01-09 12:48:00;2017-08-30;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2017/8/30/4-4-fire/;N;
1570;f571f91e-bc07-450c-8822-3ecc61a27863;Pleasant Fire;Off Hwy 49 & Pleasant Valley Rd, south of North San Juan  ;39.34292;-121.12004;392;100%;;Nevada;2018-01-09 12:48:00;2017-08-30;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2017/8/30/pleasant-fire/;N;
1571;182f71e9-0f85-4cb0-8711-ee14c0b6b8f8;4-10 Fire;off Highway 395 and County Road 118, 16 miles north of Alturas.;41.64469;-120.31814;27;100%;;Modoc;2018-01-09 12:48:00;2017-08-30;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2017/8/30/4-10-fire/;N;
1572;4adae6c4-71c9-46d1-9743-e04f186b2c3e;Coalinga Fire;Mendota Road and Interstate 5, 12 miles north of Coalinga;36.36113;-120.32685;102;100%;;Fresno;2018-01-09 12:48:00;2017-08-30;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2017/8/30/coalinga-fire/;N;
1573;62a6c794-97db-4b57-9033-958bcf2e5a99;Miller Fire;Miller Ranch road x Bell Springs road, 10 miles NE Leggett ;40.03697;-123.64214;34;100%;;Humboldt;2018-01-09 12:49:00;2017-08-31;CAL FIRE/Humboldt-Del Norte Unit;;https://www.fire.ca.gov/incidents/2017/8/31/miller-fire/;N;
1574;220a986e-6d2c-4893-9473-232d1e1abf0c;Helena - Fork Fire;Hwy 299 near town of Helena, Junction City;40.76025;-123.10003;21,846;100%;;Trinity;2018-01-09 12:49:00;2017-08-30;Shasta-Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/8/30/helena-fork-fire/;N;
1575;7bc10ea0-55b4-40bd-8eca-36ec10106528;Marlborough Fire;Marlborough ave and Northgate street;117.337331;34.015742;85;100%;;Riverside;2018-01-09 12:49:00;2017-08-31;CAL FIRE/Riverside County Fire Department;;https://www.fire.ca.gov/incidents/2017/8/31/marlborough-fire/;N;
1576;1e9d7aca-8862-4dff-a8af-5f687afdfda0;Castaic Fire;I-5, north of Hughes Rd., 2 miles north of Lake Hughes;34.52055;-118.62882;30;100%;;Los Angeles;2018-03-22 16:34:00;2017-08-31;Los Angeles County Fire;;https://www.fire.ca.gov/incidents/2017/8/31/castaic-fire/;N;
1577;10a447c8-708f-44a3-8679-251500c761d6;Border Fire;near Hwy 94/Marron Valley Rd in the community of Dulzura.;32.6001;-116.76997;130;100%;;San Diego;2018-01-09 12:50:00;2017-09-01;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2017/9/1/border-fire/;N;
1578;68328f20-5aed-404d-8c29-81b4b69e8439;Summit Complex;The Summit Complex consists of 3 fires burning on the Summit Ranger District of the Stanislaus National Forest.;38.329;-119.782;5,247;100%;;Stanislaus;2019-07-01 13:07:49;2017-07-31;Stanislaus National Forest;;https://www.fire.ca.gov/incidents/2017/7/31/summit-complex/;N;
1579;99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0;Ellie Fire;Ellie Way and El Toro Road, Lake Elsinore;33.73547;-117.33364;34;100%;;Riverside;2019-07-01 13:07:31;2017-09-10;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/9/10/ellie-fire/;N;
1580;7f33fd28-9a93-438b-84ca-0e57e7c441f4;Creek Fire;Bourland area of the Stanislaus National Forest ;38.12;-119.941;1,749;100%;;Stanislaus;2018-01-09 12:50:00;2017-09-03;Stanislaus National Forest ;;https://www.fire.ca.gov/incidents/2017/9/3/creek-fire/;N;
1581;406e30d2-2ac0-4c0b-998c-761adde20177;Hopper Fire;Oak Run Road and Hopper Lane, Oak Run;40.71923;-122.02525;25;100%;;Shasta;2018-01-09 12:49:00;2017-09-01;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2017/9/1/hopper-fire/;N;
1582;340e471a-a37e-47dd-90da-6c9f35b7eb3b;Caldwell Fire;Kernville Rd. x Sierra Way, 6 miles north of Lake Isabella;35.76;-118.406;1,319;100%;;Kern;2018-01-09 12:50:00;2017-09-01;Sequoia National Forest;;https://www.fire.ca.gov/incidents/2017/9/1/caldwell-fire/;N;
1583;c2bf9820-7e90-43c4-bd3d-1b26ef7ada51;La Tuna Fire ;Lowell Ave and I-210, Verdugo Hills, Los Angeles City;34.22957;-118.2674;7,194;100%;;Los Angeles;2018-01-09 12:49:00;2017-09-01;LA City, Burbank Fire Department;;https://www.fire.ca.gov/incidents/2017/9/1/la-tuna-fire/;N;
1584;297d6516-ce4f-407d-93f8-9669dc6fd392;Mission Fire;Mission Dr. and Italian Bar Rd., 2 miles east of North Fork;37.21616;-119.48067;1,035;100%;;Madera;2018-01-09 13:18:00;2017-09-03;CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest;;https://www.fire.ca.gov/incidents/2017/9/3/mission-fire/;N;
1585;a983c540-b47c-4250-a65d-c5d3d76c9b3b;Parkfield Fire;Hwy 198 and Mineral Springs Rd., 9 miles west of Coalinga;36.09486;-120.52189;100;100%;;Fresno;2018-01-09 12:51:00;2017-09-03;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2017/9/3/parkfield-fire/;N;
1586;cfa04438-152b-4f4b-a712-4343af8c7fcf;Palmer Fire;San Timoteo Canyon Road / Fisherman's Retreat, Beaumont;33.97471;-117.09984;3,874;100%;;Riverside;2018-01-09 12:50:00;2017-09-02;CAL FIRE Riverside Unit;;https://www.fire.ca.gov/incidents/2017/9/2/palmer-fire/;N;
1587;17cd878b-0d5d-49ff-b205-7e0203908f4c;Margarita Fire;Santa Margarita Lake Rd. and W. Pozo Rd., 7 miles SE of Santa Margarita;35.31886;-120.50886;120;100%;;San Luis Obispo;2018-01-09 12:50:00;2017-09-03;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/9/3/margarita-fire/;N;
1588;180ea977-b5c2-483d-b9f4-c2f8b8b05ebe;Mule Fire;Off Hwy 20 and Mule Skinner Road, east of Clearlake ;39.01748;-122.49327;21;100%;;Lake;2018-01-09 13:19:00;2017-09-05;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/9/5/mule-fire/;N;
1589;ba20d998-185c-48ac-8006-15aadf4d3106;Mills File;Hwy 89, ¼ mile north of Crescent Mills;40.13278;-120.9204;79;100%;;Plumas;2018-01-09 13:18:00;2017-09-03;Plumas National Forest;;https://www.fire.ca.gov/incidents/2017/9/3/mills-file/;N;
1590;7b02d757-4f96-4616-99d5-04e4eaa34440;Bally Fire;Ballybunion Ct, Gilroy;36.99092;-121.59899;100;100%;;Santa Clara;2018-01-09 12:50:00;2017-09-03;CAL FIRE Santa Clara Unit/Gilroy Fire Dept;;https://www.fire.ca.gov/incidents/2017/9/3/bally-fire/;N;
1591;c7a0a280-17c9-409b-85f9-fdda301b6ede;Peak Fire;Indian Peak Rd and Usona Rd, 9 miles southeast of Mariposa;37.37397;-119.83556;680;100%;;Mariposa;2018-01-09 12:51:00;2017-09-03;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/9/3/peak-fire/;N;
1592;49757269-445f-4525-8698-858d8e0a5398;R-4 Fire;23 miles east-southeast of Madeline;40.69573;-119.93499;18,618;100%;;Lassen;2018-01-09 12:48:00;2017-08-30;BLM Northern California District ;;https://www.fire.ca.gov/incidents/2017/8/30/r-4-fire/;N;
1593;92fc9725-ac49-4632-8bbf-e299483940b8;Cove Fire;Lynch Canyon Rd & Lakeview Rd, northwest of Lake Nacimiento;35.76343;-121.04445;25;100%;;San Luis Obispo;2018-01-09 13:23:00;2017-09-23;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/9/23/cove-fire/;N;
1594;59fae761-fd49-4f06-a2e9-1495c00eb7e9;Bradley Fire;West of Dunsmuir;41.222;-122.292;54;100%;;Siskiyou;2018-01-09 12:46:00;2017-08-28;Shasta-Trinity National Forest ;;https://www.fire.ca.gov/incidents/2017/8/28/bradley-fire/;N;
1595;5ef75bbf-adba-424a-bef3-a5efed5b5e2c;Sandy Fire;North of Hwy 299, west of Del Loma;40.804;-123.375;32;100%;;Trinity;2018-01-09 12:16:00;2017-08-02;Shasta-Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/8/2/sandy-fire/;N;
1596;38c666cb-6545-428f-985d-a2589dfb3700;Table Fire;On Table Mountain, west of Table Mountain Road and Chicken Ranch Road, Jamestown;37.896778;-120.504134;39;100%;;Tuolumne;2018-03-26 10:49:00;2017-09-19;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/9/19/table-fire/;N;
1597;d0b51e42-5558-47c9-8617-34f6f977ab79;Border 9 Fire;1 mile west of Tecate Port Of Entry in Potrero;32.59252;-116.61609;25;100%;;San Diego;2018-01-09 13:19:00;2017-09-07;CAL FIRE / San Diego County Fire Authority ;;https://www.fire.ca.gov/incidents/2017/9/7/border-9-fire/;N;
1598;e21384c7-8060-4336-9a71-a006330d9939;Rattlesnake Fire;Hwy 120 and Big Oak Flat Road near Foresta;37.73596;-119.78256;0;100%;;Mariposa;2018-01-09 13:19:00;2017-09-07;Yosemite National Park;;https://www.fire.ca.gov/incidents/2017/9/7/rattlesnake-fire/;N;
1599;98bf51ea-bf23-40a3-b95e-4b795baced3e;Linne Fire;Linne Rd x Geneseo Rd, east of Paso Robles;35.5956;-120.56068;74;100%;;San Luis Obispo;2018-01-09 13:26:00;2017-09-26;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/9/26/linne-fire/;N;
1600;ed4e06ba-6d17-459a-831a-9b15a9bd116e;Pine Fire;off of Hwy 198 and Pine Valley, east of San Lucas;36.17297;-120.87609;43;100%;;Monterey;2018-01-09 13:19:00;2017-09-11;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2017/9/11/pine-fire/;N;
1601;47988f74-d4bd-4ddd-814e-22ebc2ca5ccf;Eureka Fire;McRae Meadows;39.75312;-120.75485;2,575;100%;;Plumas;2018-01-09 13:18:00;2017-09-05;Plumas National Forest ;;https://www.fire.ca.gov/incidents/2017/9/5/eureka-fire/;N;
1602;e1a5b757-2bc1-440f-b3d1-06cd41171775;Shaver Fire;Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake;37.10067;-119.32109;10;100%;;Fresno;2018-01-09 13:19:00;2017-09-11;CAL FIRE / Fresno County Fire;;https://www.fire.ca.gov/incidents/2017/9/11/shaver-fire/;N;
1603;089f95f8-8834-4cc6-87c7-15cb1aeca7b8;Skeleton Fire;Skeleton Glade, 5 miles east of Lake Pillsbury ;39.44543;-122.85194;200;100%;;Lake;2018-01-09 13:20:00;2017-09-12;Mendocino National Forest;;https://www.fire.ca.gov/incidents/2017/9/12/skeleton-fire/;N;
1604;01202971-a157-41f8-91cc-cf7c3b8f9473;Soda Fire;Humboldt Rd and Soda Springs Rd, 14 miles NE Forest Ranch;40.07613;-121.56858;143;100%;;Butte;2018-01-09 13:27:00;2017-09-28;CAL FIRE / Butte County Fire;;https://www.fire.ca.gov/incidents/2017/9/28/soda-fire/;N;
1605;d43c681d-b57e-47e6-a6ad-e3ed08de9ff7;Miller Complex;17 miles east of Cave Junction, Oregon;42.039;-123.218;39,715;100%;;Siskiyou;2018-01-09 12:42:00;2017-08-14;Rogue River-Siskiyou National Forest;;https://www.fire.ca.gov/incidents/2017/8/14/miller-complex/;N;
1606;81b26bc7-7d65-4591-9d27-4e698cab4f12;Skeggs Fire;Skyline Rd and Skeggs Point, 3 miles west of Woodside;37.41591;-122.3001;50;100%;;San Mateo;2018-01-09 13:20:00;2017-09-11;CAL FIRE San Mateo-Santa Cruz Unit ;;https://www.fire.ca.gov/incidents/2017/9/11/skeggs-fire/;N;
1607;4a015862-8ac1-4c91-aa4c-c9831630b75a;Berry Fire;off of Baker Rd, east of Big Bend;40.98352;-121.81623;995;100%;;Shasta;2018-01-09 13:21:00;2017-09-12;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2017/9/12/berry-fire/;N;
1608;59d6fc84-0d58-4e29-b910-1993dba51b3a;Hole Fire;off Low Divide Rd, west of Rockland;41.98128;-124.01168;40;100%;;Del Norte;2018-01-09 13:20:00;2017-09-12;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/9/12/hole-fire/;N;
1609;ea832344-b0c6-4443-b5f0-457c462d911c;Pacific Fire;off Pacific Heights Road, west of Palermo;39.44257;-121.60683;12;100%;;Butte;2018-01-09 13:21:00;2017-09-12;CAL FIRE/Butte County Fire;;https://www.fire.ca.gov/incidents/2017/9/12/pacific-fire/;N;
1610;bba484d7-5430-4d44-88b7-c85b275864a4;Northern Region Lightning Incident;various areas throughout Northern California;0.0;0.0;10,000;100%;;;2018-01-09 13:20:00;2017-09-13;CAL FIRE ;;https://www.fire.ca.gov/incidents/2017/9/13/northern-region-lightning-incident/;N;
1611;ab08cb64-67c4-4e7d-8081-b5574131f755;Slides Fire;Elk Mountain Rd, west of Lake Pillsbury;39.42604;-123.03344;58;100%;;Lake;2019-07-01 13:07:14;2017-09-12;USFS - Mendocino National Forest;;https://www.fire.ca.gov/incidents/2017/9/12/slides-fire/;N;
1612;7cc06465-bf2a-4df2-a68d-5f330e1cea42;Buck Fire;Black Rock Mountain, North Portion of Yolla BollyWilderness;40.2275;-123.03583;13,417;100%;;Trinity;2018-01-09 13:21:00;2017-09-12;Shasta Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/9/12/buck-fire/;N;
1613;f7a51800-b219-428c-aef0-ee5fa5de4d64;French Fire;off French Creek Rd near Bonnetti Rd, south of the community of Shingle Springs;38.5758;-120.915;136;100%;;El Dorado;2018-01-09 13:21:00;2017-09-17;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/9/17/french-fire/;N;
1614;32d7eab5-d948-4be0-af69-b233e311d2b9;Eastman Fire;Road 29 & Road 26, southwest of Raymond;37.14624;-120.015509;429;100%;;Madera;2018-01-09 13:21:00;2017-09-18;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/9/18/eastman-fire/;N;
1615;efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6;Grape Fire;Off Hwy 101 & Crawford Ranch Rd, Hopland;39.02482;-123.1362;146;100%;;Mendocino;2018-01-09 13:22:00;2017-09-19;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2017/9/19/grape-fire/;N;
1616;19ada70e-4932-449c-8483-d65685995487;Corral Fire;Off Corral Hollow Road, South of Tracy;37.63358;-121.49925;155;100%;;Alameda;2018-04-05 10:48:00;2017-09-19;Unified Command: Alameda County Fireand CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/9/19/corral-fire/;N;
